periodo,nivel_reporte,nivel,subnivel,control,sostenimiento,poblacion,marginacion,municipio,localidad,escuela,existencia,aprobados,regularizados,reprobados,reprobacion_pct,desertores,desercion_pct,egresion_pct,eficiencia_terminal_pct,municipio_normalizado,reprobacion_pct_calc,desercion_pct_calc,eficiencia_terminal_pct_calc,riesgo_score,riesgo_nivel,archivo_origen
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL SIN FORMACIÓN PARA EL TRABAJO,PÚBLICO,FEDERAL,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,CAED CECATI 175,64,0,0,0,0.0,-10.0,-15.625,0.0,0.0,QUERETARO,0.0,0.0,0.0,70.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO TECNOLÓGICO,PROFESIONAL TÉCNICO BACHILLER (BIVALENTE),PÚBLICO,ESTATAL,URBANO,MUY BAJO,SAN JUAN DEL RÍO,SAN JUAN DEL RÍO,"COLEGIO NACIONAL DE EDUCACION PROFESIONAL TECNICA NUM. 42 ""SAN JUAN DEL RIO""",553,356,75,122,22.06148282097649,-19.0,-3.3628318584070795,8475.0,125.555556,SAN JUAN DEL RIO,22.06148282097649,0.0,100.0,48.53526220614828,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO TECNOLÓGICO,PROFESIONAL TÉCNICO BACHILLER (BIVALENTE),PÚBLICO,ESTATAL,URBANO,MUY BAJO,SAN JUAN DEL RÍO,SAN JUAN DEL RÍO,"COLEGIO NACIONAL DE EDUCACION PROFESIONAL TECNICA NUM. 42 ""SAN JUAN DEL RIO""",415,335,30,50,12.048192771084338,-238.0,-48.08080808080808,100.0,246.323529,SAN JUAN DEL RIO,12.048192771084338,0.0,100.0,26.506024096385545,Medio,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO TECNOLÓGICO,PROFESIONAL TÉCNICO BACHILLER (BIVALENTE),PÚBLICO,ESTATAL,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,"COLEGIO NACIONAL DE EDUCACION PROFESIONAL TECNICA NUM. 41 "" QUERETARO""",798,526,151,121,15.162907268170425,147.0,17.172897196261683,84.210526,64.797508,QUERETARO,15.162907268170425,17.172897196261683,64.797508,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO TECNOLÓGICO,PROFESIONAL TÉCNICO BACHILLER (BIVALENTE),PÚBLICO,ESTATAL,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,"COLEGIO NACIONAL DE EDUCACION PROFESIONAL TECNICA NUM. 41 "" QUERETARO""",672,393,113,166,24.702380952380953,151.0,20.460704607046072,89.316239,64.906832,QUERETARO,24.702380952380953,20.460704607046072,64.906832,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO TECNOLÓGICO,PROFESIONAL TÉCNICO BACHILLER (BIVALENTE),PÚBLICO,ESTATAL,URBANO,MUY BAJO,AMEALCO DE BONFIL,AMEALCO DE BONFIL,"COLEGIO NACIONAL DE EDUCACION PROFESIONAL TECNICA ""AMEALCO""",461,376,26,59,12.79826464208243,43.0,8.921161825726141,94.039735,77.173913,AMEALCO DE BONFIL,12.79826464208243,8.921161825726141,77.173913,70.89792858975977,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO TECNOLÓGICO,PROFESIONAL TÉCNICO BACHILLER (BIVALENTE),PÚBLICO,ESTATAL,URBANO,BAJO,EL MARQUÉS,LA GRIEGA,PLANTEL CONALEP AERONAUTICO,616,416,107,93,15.0974025974026,317.0,49.53125,0.0,0.0,EL MARQUES,15.0974025974026,49.53125,0.0,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO TECNOLÓGICO,PROFESIONAL TÉCNICO BACHILLER (BIVALENTE),PÚBLICO,ESTATAL,URBANO,BAJO,EL MARQUÉS,LA GRIEGA,PLANTEL CONALEP AERONAUTICO,246,180,64,2,0.8130081300813009,-218.0,-85.8267716535433,83.464567,0.0,EL MARQUES,0.8130081300813009,0.0,0.0,71.78861788617886,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO TECNOLÓGICO,PROFESIONAL TÉCNICO BACHILLER (BIVALENTE),PÚBLICO,ESTATAL,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,PLANTEL CONALEP AUTOMOTRIZ JOSÉ VASCONCELOS,189,166,13,10,5.291005291005291,152.0,41.53005464480874,138.888889,13.812155,QUERETARO,5.291005291005291,41.53005464480874,13.812155,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO TECNOLÓGICO,PROFESIONAL TÉCNICO BACHILLER (BIVALENTE),PÚBLICO,ESTATAL,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,PLANTEL CONALEP AUTOMOTRIZ JOSÉ VASCONCELOS,116,102,0,14,12.068965517241379,10.0,7.936507936507936,0.0,0.0,QUERETARO,12.068965517241379,7.936507936507936,0.0,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO TECNOLÓGICO,BACHILLERATO TECNOLÓGICO (BIVALENTE),PÚBLICO,FEDERAL,URBANO,MUY BAJO,SAN JUAN DEL RÍO,EL CAZADERO,"CENTRO DE BACHILLERATO TECNOLÓGICO AGROPECUARIO NO. 326, EN EL CAZADERO, QUERÉTARO",73,52,15,6,8.21917808219178,37.0,37.0,0.0,0.0,SAN JUAN DEL RIO,8.21917808219178,37.0,0.0,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO TECNOLÓGICO,BACHILLERATO TECNOLÓGICO (BIVALENTE),PÚBLICO,FEDERAL,RURAL,MUY BAJO,COLÓN,EL LINDERO,CENTRO DE BACHILLERATO TECNOLOGICO AGROPECUARIO NUM. 115,880,531,282,67,7.613636363636364,203.0,20.059288537549406,97.368421,52.965235,COLON,7.613636363636364,20.059288537549406,52.965235,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO TECNOLÓGICO,BACHILLERATO TECNOLÓGICO (BIVALENTE),PÚBLICO,FEDERAL,URBANO,MUY BAJO,PEDRO ESCOBEDO,PEDRO ESCOBEDO,CENTRO DE BACHILLERATO TECNOLOGICO AGROPECUARIO NUM. 256,912,741,101,70,7.675438596491229,144.0,14.545454545454545,97.651007,68.309859,PEDRO ESCOBEDO,7.675438596491229,14.545454545454545,68.309859,82.70542724864433,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL SIN FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COLEGIO NACIONAL DE DANZA CONTEMPORANEA,8,8,0,0,0.0,3.0,27.27272727272727,100.0,33.333333,QUERETARO,0.0,27.27272727272727,33.333333,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COBAQ PLANTEL NUM. 1 SATELITE,1129,850,159,120,10.628875110717448,4.0,0.3524229074889868,99.739583,93.414634,QUERETARO,10.628875110717448,0.3524229074889868,93.414634,29.050550166045348,Medio,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COBAQ PLANTEL NUM. 1 SATELITE,1010,655,140,215,21.287128712871286,111.0,10.422535211267606,94.230769,71.707317,QUERETARO,21.287128712871286,10.422535211267606,71.707317,97.90416690211964,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,AMEALCO DE BONFIL,AMEALCO DE BONFIL,COBAQ PLANTEL NUM. 2 AMEALCO,478,404,52,22,4.602510460251046,24.0,4.809619238476954,98.648649,132.727273,AMEALCO DE BONFIL,4.602510460251046,4.809619238476954,100.0,24.554380727983165,Medio,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,CORREGIDORA,SAN JOSÉ DE LOS OLVERA,COBAQ PLANTEL NUM. 3 CORREGIDORA,1042,690,157,195,18.71401151631478,108.0,10.112359550561797,88.172043,81.389578,CORREGIDORA,18.71401151631478,10.112359550561797,81.389578,84.53519938757792,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,CORREGIDORA,SAN JOSÉ DE LOS OLVERA,COBAQ PLANTEL NUM. 3 CORREGIDORA,793,417,179,197,24.84237074401009,158.0,17.732884399551065,91.869919,59.007833,CORREGIDORA,24.84237074401009,17.732884399551065,59.007833,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,JALPAN DE SERRA,JALPAN DE SERRA,COBAQ PLANTEL NUM. 4 JALPAN,458,400,31,27,5.895196506550218,-8.0,-1.7817371937639197,96.855346,98.089172,JALPAN DE SERRA,5.895196506550218,0.0,98.089172,14.307011914410477,Bajo,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,JALPAN DE SERRA,JALPAN DE SERRA,COBAQ PLANTEL NUM. 4 JALPAN,174,134,18,22,12.643678160919542,28.0,14.14141414141414,79.032258,44.954128,JALPAN DE SERRA,12.643678160919542,14.14141414141414,44.954128,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,CADEREYTA DE MONTES,CADEREYTA DE MONTES,COBAQ PLANTEL NUM. 5 CADEREYTA,818,688,71,59,7.212713936430318,10.0,1.2345679012345678,93.852459,84.191176,CADEREYTA DE MONTES,7.212713936430318,1.2345679012345678,84.191176,30.637851163850407,Medio,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,CADEREYTA DE MONTES,CADEREYTA DE MONTES,COBAQ PLANTEL NUM. 5 CADEREYTA,605,434,71,100,16.528925619834713,56.0,8.931419457735247,83.937824,74.311927,CADEREYTA DE MONTES,16.528925619834713,8.931419457735247,74.311927,81.13954583684212,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,TOLIMÁN,TOLIMÁN,COBAQ PLANTEL NUM. 6 TOLIMAN,468,431,12,25,5.3418803418803416,-6.0,-1.2958963282937366,97.931034,72.820513,TOLIMAN,5.3418803418803416,0.0,72.820513,30.77777765213675,Medio,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,TOLIMÁN,TOLIMÁN,COBAQ PLANTEL NUM. 6 TOLIMAN,306,248,9,49,16.013071895424837,48.0,14.545454545454545,77.777778,121.73913,TOLIMAN,16.013071895424837,14.545454545454545,100.0,78.86512180629828,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,EL MARQUÉS,LA CAÑADA,COBAQ PLANTEL NUM. 7 EL MARQUES,652,495,46,111,17.02453987730061,79.0,11.01813110181311,86.915888,67.148014,EL MARQUES,17.02453987730061,11.01813110181311,67.148014,93.50477123550067,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,EL MARQUÉS,LA CAÑADA,COBAQ PLANTEL NUM. 7 EL MARQUES,558,358,82,118,21.14695340501792,39.0,7.155963302752294,93.548387,88.957055,EL MARQUES,21.14695340501792,7.155963302752294,88.957055,75.72124889929631,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COBAQ PLANTEL NUM. 8 AZTECA,835,541,118,176,21.077844311377245,144.0,15.946843853820598,81.0,65.498652,QUERETARO,21.077844311377245,15.946843853820598,65.498652,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COBAQ PLANTEL NUM. 8 AZTECA,708,409,111,188,26.55367231638418,167.0,21.139240506329113,92.888889,53.180662,QUERETARO,26.55367231638418,21.139240506329113,53.180662,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,QUERÉTARO,SANTA ROSA JÁUREGUI,COBAQ PLANTEL NUM. 9 SANTA ROSA JAUREGUI,1027,733,134,160,15.579357351509252,85.0,7.9143389199255125,87.745098,82.678984,QUERETARO,15.579357351509252,7.9143389199255125,82.678984,70.1423141330969,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,QUERÉTARO,SANTA ROSA JÁUREGUI,COBAQ PLANTEL NUM. 9 SANTA ROSA JAUREGUI,629,381,65,183,29.093799682034977,111.0,16.017316017316016,88.198758,40.340909,QUERETARO,29.093799682034977,16.017316017316016,40.340909,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,SAN JUAN DEL RÍO,SAN JUAN DEL RÍO,COBAQ PLANTEL NUM. 10 SAN JUAN DEL RIO,1041,751,146,144,13.8328530259366,117.0,10.531053105310532,91.256831,76.430206,SAN JUAN DEL RIO,13.8328530259366,10.531053105310532,76.430206,78.52429177299211,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,SAN JUAN DEL RÍO,SAN JUAN DEL RÍO,COBAQ PLANTEL NUM. 10 SAN JUAN DEL RIO,824,568,127,129,15.655339805825244,147.0,15.874730021598271,89.261745,63.788969,SAN JUAN DEL RIO,15.655339805825244,15.874730021598271,63.788969,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,RURAL,BAJO,EZEQUIEL MONTES,LA PURÍSIMA,COBAQ PLANTEL NUM. 11 EZEQUIEL MONTES,603,510,69,24,3.9800995024875623,12.0,1.9736842105263157,98.305085,89.690722,EZEQUIEL MONTES,3.9800995024875623,1.9736842105263157,89.690722,21.89376613705159,Medio,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,RURAL,BAJO,EZEQUIEL MONTES,LA PURÍSIMA,COBAQ PLANTEL NUM. 11 EZEQUIEL MONTES,486,379,68,39,8.024691358024691,51.0,9.732824427480915,97.297297,74.226804,EZEQUIEL MONTES,8.024691358024691,9.732824427480915,74.226804,64.89403147009708,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,TEQUISQUIAPAN,TEQUISQUIAPAN,COBAQ PLANTEL NUM. 12 TEQUISQUIAPAN,856,730,72,54,6.308411214953271,50.0,5.643340857787811,97.5,94.137931,TEQUISQUIAPAN,6.308411214953271,5.643340857787811,94.137931,34.911975546260635,Medio,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,TEQUISQUIAPAN,TEQUISQUIAPAN,COBAQ PLANTEL NUM. 12 TEQUISQUIAPAN,432,316,53,63,14.583333333333334,86.0,17.768595041322314,92.957746,64.705882,TEQUISQUIAPAN,14.583333333333334,17.768595041322314,64.705882,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COBAQ PLANTEL NUM. 13 EPIGMENIO GONZALEZ,970,657,187,126,12.989690721649486,-11.0,-1.1022044088176353,97.878788,73.409091,QUERETARO,12.989690721649486,0.0,73.409091,47.19095588762887,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,COBAQ PLANTEL NUM. 13 EPIGMENIO GONZALEZ,696,363,168,165,23.70689655172414,251.0,30.722154222766218,84.210526,46.68435,QUERETARO,23.70689655172414,30.722154222766218,46.68435,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,SAN JOAQUÍN,SAN JOAQUÍN,COBAQ PLANTEL NUM. 14 SAN JOAQUIN,482,415,30,37,7.676348547717843,36.0,7.302231237322515,97.916667,82.45614,SAN JOAQUIN,7.676348547717843,7.302231237322515,82.45614,51.0753625169468,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,RURAL,MUY BAJO,LANDA DE MATAMOROS,LA LAGUNITA,COBAQ PLANTEL NUM. 25 LA LAGUNITA,190,154,24,12,6.315789473684211,9.0,4.615384615384616,98.0,79.032258,LANDA DE MATAMOROS,6.315789473684211,4.615384615384616,79.032258,42.41831008825911,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,RURAL,MUY BAJO,CORREGIDORA,BRAVO,COBAQ PLANTEL NUM. 19 BRAVO,432,325,67,40,9.25925925925926,36.0,7.9470198675496695,93.055556,83.229814,CORREGIDORA,9.25925925925926,7.9470198675496695,83.229814,55.950560173019376,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,EL MARQUÉS,CHICHIMEQUILLAS,COBAQ PLANTEL NUM. 15 CHICHIMEQUILLAS,412,335,47,30,7.281553398058252,6.0,1.4598540145985401,99.166667,82.638889,EL MARQUES,7.281553398058252,1.4598540145985401,82.638889,32.551757219523765,Medio,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,EL MARQUÉS,CHICHIMEQUILLAS,COBAQ PLANTEL NUM. 15 CHICHIMEQUILLAS,365,296,20,49,13.424657534246576,31.0,8.201058201058201,95.789474,61.904762,EL MARQUES,13.424657534246576,8.201058201058201,61.904762,80.80408777851707,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,EL MARQUÉS,GENERAL LÁZARO CÁRDENAS (EL COLORADO),COBAQ PLANTEL NUM. 16 EL COLORADO,528,402,57,69,13.068181818181818,20.0,4.140786749482402,93.406593,82.524272,EL MARQUES,13.068181818181818,4.140786749482402,82.524272,53.40536984844721,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,EL MARQUÉS,GENERAL LÁZARO CÁRDENAS (EL COLORADO),COBAQ PLANTEL NUM. 16 EL COLORADO,422,344,37,41,9.715639810426541,38.0,7.818930041152264,94.776119,83.006536,EL MARQUES,9.715639810426541,7.818930041152264,83.006536,56.72662250639519,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,"COBAQ PLANTEL NUM. 17 ""CONSTITUCION DE 1917""",780,436,159,185,23.717948717948715,133.0,15.2,94.893617,60.433604,QUERETARO,23.717948717948715,15.2,60.433604,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,QUERÉTARO,SANTIAGO DE QUERÉTARO,"COBAQ PLANTEL NUM. 17 ""CONSTITUCION DE 1917""",658,311,137,210,31.914893617021278,216.0,27.033792240300375,83.796296,50.558659,QUERETARO,31.914893617021278,27.033792240300375,50.558659,100.0,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,SAN JUAN DEL RÍO,CERRO GORDO,COBAQ PLANTEL NUM. 18 VALLE DORADO,813,606,102,105,12.915129151291513,56.0,6.549707602339182,92.673993,93.014706,SAN JUAN DEL RIO,12.915129151291513,6.549707602339182,93.014706,52.95211273985887,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,MUY BAJO,SAN JUAN DEL RÍO,CERRO GORDO,COBAQ PLANTEL NUM. 18 VALLE DORADO,643,482,102,59,9.17573872472784,108.0,15.02086230876217,94.736842,56.962025,SAN JUAN DEL RIO,9.17573872472784,15.02086230876217,56.962025,95.37579462068776,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,RURAL,MEDIO,AMEALCO DE BONFIL,SANTIAGO MEXQUITITLÁN BARRIO 4TO.,COBAQ PLANTEL NUM. 20 SANTIAGO MEXQUITITLAN,414,358,27,29,7.004830917874397,28.0,6.466512702078522,98.425197,79.617834,AMEALCO DE BONFIL,7.004830917874397,6.466512702078522,79.617834,49.07768232555924,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
2024-2025,Media superior,BACHILLERATO GENERAL,BACHILLERATO GENERAL CON FORMACIÓN PARA EL TRABAJO,PÚBLICO,ESTATAL,URBANO,BAJO,SAN JUAN DEL RÍO,ARCILA,COBAQ PLANTEL NUM. 21 ARCILA,444,373,57,14,3.153153153153153,48.0,10.105263157894736,99.230769,75.882353,SAN JUAN DEL RIO,3.153153153153153,10.105263157894736,75.882353,54.135079310621144,Alto,DATASETS/2024-2025/PUB_Reporte Fin Media Superior_260513.xlsx
